ImageId,EncodedPixels
test_mask_741,17325 22 17568 41 17813 48 18060 54 18308 58 18556 61 18806 61 19055 62 19303 63 19549 65 19799 62 20048 57 20298 49 20548 36 20797 32 21046 31 21295 29 21540 31 21790 31 22040 29 22290 27 22540 26 22790 25 23040 24 23289 25 23539 25 23788 26 24037 27 24286 28 24535 29 24785 29 25034 30 25280 34 25529 35 25779 35 26029 35 26278 36 26528 36 26777 37 27027 37 27277 37 27527 38 27777 38 28027 38 28277 38 28527 38 28777 38 29027 39 29277 39 29527 40 29777 40 30027 40 30277 41 30526 42 30776 42 31026 42 31275 44 31525 44 31775 44 32024 45 32275 44 32523 46 32775 44 33023 46 33272 47 33522 47 33772 47 34023 46 34273 46 34523 46 34773 45 35023 45 35273 45 35522 46 35772 46 36022 46 36272 46 36521 47 36771 10 36782 36 37021 10 37032 36 37272 9 37282 36 37522 46 37772 9 37782 36 38023 45 38273 8 38282 36 38524 7 38532 36 38774 7 38782 36 39024 44 39274 44 39524 44 39774 44 40024 45 40274 45 40525 44 40650 1 40775 44 40829 2 40899 5 41025 45 41076 7 41148 7 41275 58 41399 5 41525 58 41775 58 42025 58 42095 4 42275 58 42344 7 42526 57 42594 8 42776 57 42842 10 43032 52 43090 14 43282 53 43338 18 43532 54 43587 20 43782 76 44032 77 44282 77 44533 77 44783 78 45037 76 45288 76 45539 76 45790 75 46040 38 46079 36 46290 37 46330 35 46540 36 46583 33 46791 33 46833 32 47045 25 47081 33 47296 24 47329 35 47548 22 47579 34 47798 6 47805 15 47829 33 48058 11 48078 34 48310 8 48330 32 48563 3 48587 23 48840 20 49093 18 49345 5 49353 8 49606 5
test_mask_742,9140 1 9389 3 9637 5 9884 10 10131 18 10380 20 10628 22 10877 25 11127 26 11376 29 11626 30 11868 40 12118 41 12368 42 12599 3 12618 44 12827 26 12868 44 13075 28 13118 45 13323 30 13369 46 13568 37 13620 45 13811 45 13873 42 14060 46 14126 39 14169 4 14308 49 14376 47 14557 50 14626 47 14806 51 14878 45 15056 51 15130 44 15305 53 15383 44 15552 57 15634 43 15797 64 15884 43 16045 69 16134 43 16294 73 16384 43 16543 75 16634 43 16792 77 16884 6 16891 36 17041 80 17141 36 17290 82 17391 37 17538 84 17642 36 17785 85 17893 36 18034 84 18144 34 18283 84 18395 34 18533 81 18647 32 18782 72 18855 6 18898 31 19032 70 19149 30 19282 68 19400 28 19530 67 19657 20 19779 66 19912 13 20028 66 20166 1 20168 2 20276 63 20524 60 20773 57 21022 56 21271 55 21520 52 21769 52 22018 53 22267 53 22516 53 22765 53 23014 53 23263 53 23514 51 23764 51 24014 51 24264 50 24514 50 24764 50 25014 50 25264 50 25515 49 25766 48 26016 48 26267 47 26518 46 26769 45 27021 42 27271 42 27521 42 27770 43 28020 43 28269 44 28519 44 28769 43 29018 44 29268 44 29518 44 29768 44 30018 44 30267 45 30517 45 30766 46 31016 46 31267 45 31517 44 31767 44 32016 45 32266 45 32516 45 32766 44 33016 44 33268 42 33519 40 33769 40 34019 40 34270 39 34520 39 34770 38 35021 37 35272 35 35522 35 35772 35 36023 34 36273 33 36524 32 36774 32 37025 31 37276 30 37526 31 37776 32 38025 34 38275 35 38524 37 38775 38 39031 32 39282 32 39533 31 39784 30 40035 29 40287 28 40540 25 40790 25 41043 24 41295 23 41546 23 41799 22 42052 22 42303 28 42350 3 42556 29 42588 1 42595 9 42807 49 43061 47 43313 47 43408 1 43564 47 43657 4 43816 51 43904 1 43907 4 44070 48 44150 10 44322 51 44394 14 44575 52 44635 6 44642 15 44827 55 44884 23 45079 78 45331 77 45584 76 45836 74 46089 4 46095 66 46346 66 46597 65 46869 39 47124 2 47138 8 47155 2 47390 1
test_mask_743,16885 6 17133 9 17383 12 17631 15 17880 18 18130 17 18384 13 33952 3 33957 1 34200 12 34449 13 34698 14 34947 15 35197 15 35447 14 35696 15 35946 15 36196 14 36446 14 36695 14 36944 15 37193 15 37441 18 37690 19 37939 19 38189 19 38438 20 38688 20 38938 19 39181 25 39427 28 39673 32 39923 31 40165 39 40415 39 40663 1 40665 39 40910 37 40949 1 41157 40 41407 39 41656 40 41901 43 42150 42 42399 21 42423 16 42646 1 42648 17 42673 16 42899 14 42923 15 43135 27 43173 14 43384 29 43423 13 43627 2 43635 29 43666 6 43673 12 43877 2 43884 30 43916 18 44126 2 44135 28 44165 16 44376 2 44385 28 44415 15 44626 2 44636 13 44652 11 44665 14 44888 7 44907 4 44915 12 45166 11 45417 10 45669 8 45920 6
test_mask_744,13843 2 14092 3 14340 6 14589 8 14837 10 15077 21 15319 30 15543 12 15556 46 15781 1 15790 63 16031 7 16040 64 16280 76 16530 78 16779 81 17029 81 17278 83 17521 3 17526 86 17769 95 18018 95 18268 95 18518 94 18768 93 19018 92 19268 88 19517 86 19766 85 20015 84 20265 83 20514 82 20764 81 21013 81 21263 81 21512 78 21762 76 22012 73 22262 68 22512 66 22762 63 23012 60 23262 59 23512 57 23762 57 24013 55 24263 55 24513 54 24763 54 25013 53 25264 51 25514 51 25765 50 26016 49 26266 49 26517 48 26768 47 27020 45 27270 45 27520 45 27771 44 28021 44 28271 44 28522 43 28773 42 29023 43 29273 43 29522 44 29771 45 30020 47 30270 47 30519 48 30769 48 31018 49 31268 49 31517 51 31767 51 32017 51 32267 51 32517 52 32767 52 33017 52 33267 53 33517 53 33768 52 34018 52 34268 52 34519 51 34769 51 35019 51 35270 50 35521 48 35771 48 36022 47 36272 47 36523 46 36774 45 37024 45 37274 44 37524 44 37774 44 38024 44 38273 45 38523 44 38772 45 39025 42 39276 42 39527 41 39777 41 40028 40 40278 41 40528 41 40779 40 41031 40 41281 41 41533 41 41785 42 42038 43 42290 44 42540 46 42792 58 43051 51 43308 44 43561 40 43813 37 44064 34 44317 29 44570 25 44822 15 44839 6 45075 11 45092 2 45343 1
test_mask_745,10367 1 10615 4 10859 1 10863 9 11107 4 11112 13 11355 23 11603 27 11853 31 12100 42 12347 51 12592 57 12837 62 13083 1 13085 65 13328 1 13331 76 13575 84 13823 89 14072 91 14322 92 14571 94 14821 94 14922 1 15070 95 15170 3 15187 1 15319 96 15420 3 15436 2 15566 111 15686 2 15814 116 15936 2 16063 117 16187 1 16312 118 16437 1 16560 119 16687 1 16809 120 16937 1 17058 121 17307 122 17556 124 17687 1 17806 125 17935 3 18056 125 18183 5 18306 133 18556 133 18805 134 19055 134 19305 134 19554 135 19804 135 20054 135 20305 134 20556 61 20619 70 20807 60 20871 68 21057 59 21123 50 21177 12 21307 58 21377 39 21417 5 21432 6 21557 57 21634 37 21684 5 21805 58 21884 35 21934 5 22053 59 22135 31 22184 5 22302 59 22388 27 22435 4 22550 60 22641 24 22686 2 22799 54 22855 4 22893 22 22937 1 23049 53 23145 20 23296 56 23395 20 23544 58 23645 22 23687 1 23794 42 23844 8 23895 23 24044 20 24065 18 24096 6 24147 21 24294 19 24315 15 24349 5 24399 20 24544 19 24567 12 24602 3 24650 19 24794 12 24819 2 24827 1 24853 4 24903 16 25044 12 25103 3 25155 14 25294 12 25352 4 25406 13 25542 14 25601 6 25655 14 25792 20 25850 7 25904 15 26041 22 26100 7 26153 16 26290 24 26349 7 26402 17 26540 24 26599 7 26652 17 26687 1 26789 25 26849 7 26901 18 26937 1 27038 26 27099 7 27151 17 27186 2 27286 27 27349 7 27402 14 27436 2 27533 30 27599 6 27654 11 27686 2 27782 24 27807 6 27850 5 27905 10 27937 1 28031 17 28049 7 28100 5 28155 10 28187 1 28280 18 28299 6 28350 5 28405 10 28437 1 28530 18 28554 1 28601 3 28655 10 28687 1 28779 19 28851 3 28906 3 29029 19 29101 2 29279 26 29352 1 29529 26 29688 1 29779 27 29937 2 30029 27 30187 5 30279 27 30437 5 30529 27 30687 7 30778 28 30937 2 30940 3 31029 27 31187 8 31278 33 31437 9 31528 33 31688 1 31690 6 31778 34 32027 35 32277 36 32527 36 32777 36 32922 1 33027 36 33277 36 33527 37 33777 37 34027 37 34277 38 34527 38 34777 38 35027 38 35277 39 35527 40 35777 41 36027 42 36276 44 36526 44 36776 45 37026 45 37276 45 37526 46 37776 46 38026 46 38275 47 38524 48 38665 14 38686 2 38774 48 38915 15 38935 3 39029 44 39165 23 39279 47 39396 4 39415 24 39530 48 39646 5 39665 24 39780 49 39895 6 39915 24 40030 53 40100 3 40146 5 40166 23 40281 56 40349 5 40355 2 40395 6 40416 23 40531 56 40597 10 40626 1 40645 6 40667 14 40683 5 40781 57 40839 3 40845 13 40894 8 40919 11 40935 3 41032 77 41142 13 41166 23 41282 78 41391 15 41416 25 41459 3 41468 1 41532 77 41635 4 41641 16 41665 27 41703 1 41706 6 41717 2 41782 76 41884 23 41910 34 41950 4 41955 7 41963 7 42033 74 42134 61 42199 21 42283 70 42384 62 42448 22 42533 70 42634 92 42784 68 42884 63 42948 28 43035 83 43121 10 43134 89 43286 82 43371 12 43384 86 43536 184 43787 183 44037 128 44166 7 44174 4 44183 37 44288 127 44435 27 44463 7 44539 126 44687 25 44714 6 44790 125 44938 24 44964 6 45040 125 45187 25 45214 6 45291 124 45437 25 45463 7 45542 123 45688 24 45713 7 45793 122 45938 24 45963 7 46045 120 46191 13 46205 17 46295 120 46442 12 46457 16 46547 118 46693 4 46698 6 46710 14 46798 117 46942 12 46959 11 47052 66 47120 49 47191 21 47213 7 47305 117 47441 21 47464 6 47556 117 47691 21 47714 6 47807 116 47942 20 47965 5 48059 59 48119 54 48191 21 48215 5 48310 58 48369 54 48442 20 48466 4 48562 56 48620 14 48635 15 48651 13 48666 7 48675 5 48692 20 48716 4 48818 50 48870 12 48887 10 48902 9 48917 22 48940 22 48967 3 49071 47 49120 9 49138 4 49153 9 49166 46 49216 4 49322 46 49370 12 49388 4 49393 3 49402 12 49415 47 49466 4 49572 46 49620 12 49639 3 49651 61 49715 5 49822 46 49870 12 49889 3 49894 1 49901 61 49964 6 50073 45 50121 12 50140 1 50151 61 50213 7 50323 45 50371 12 50390 1 50401 61 50463 7 50574 44 50621 5 50628 4 50651 69 50831 22 50856 4 50875 1 50903 59 50968 1 51083 20 51107 3 51155 54 51335 18 51358 2 51406 1 51409 45 51589 13 51608 2 51665 39 51841 11 51858 2 51916 38 52092 8 52108 2 52167 13 52183 14 52198 6 52344 3 52418 11 52435 12 52448 6 52669 7 52686 10 52700 4 52920 3 52936 10 52951 3 53171 2 53186 6 53201 3 53437 1 53451 3 53702 2 53952 2 54202 2 54452 2
test_mask_746,13828 1 13833 13 14075 27 14106 4 14323 38 14563 50 14623 3 14811 57 14869 7 15059 67 15306 71 15555 74 15799 82 16047 84 16294 88 16542 91 16790 94 17040 94 17290 101 17536 105 17785 106 18034 107 18284 108 18534 99 18636 5 18784 97 18895 3 19033 97 19143 5 19283 95 19532 73 19782 69 20031 67 20281 63 20530 62 20779 62 21029 60 21278 60 21527 55 21777 54 22026 54 22276 53 22525 54 22775 53 23025 53 23274 53 23523 53 23772 54 24021 54 24270 55 24519 56 24768 57 25017 58 25267 57 25517 56 25767 55 26016 56 26266 55 26516 55 26766 54 27016 54 27264 55 27513 56 27763 56 28012 57 28262 58 28512 58 28762 58 29011 59 29261 59 29511 59 29761 59 30011 58 30261 58 30511 58 30761 58 31011 58 31261 57 31511 56 31749 2 31761 56 31998 3 32011 56 32248 3 32261 55 32498 3 32511 55 32748 3 32761 55 32998 3 33011 54 33249 2 33261 54 33511 54 33761 53 34011 53 34261 53 34511 53 34761 53 35011 53 35260 54 35510 55 35760 55 36010 55 36260 55 36510 56 36760 56 37010 57 37260 58 37510 59 37760 59 38010 60 38260 60 38511 60 38761 60 39012 60 39262 67 39512 68 39762 69 40013 69 40263 71 40513 73 40763 74 41015 74 41266 75 41516 76 41767 76 42017 77 42267 78 42518 80 42770 81 43022 92 43272 100 43523 102 43774 102 43908 1 44024 102 44153 1 44158 3 44275 102 44400 4 44408 3 44525 102 44650 4 44776 103 44900 9 45027 104 45150 11 45277 104 45401 11 45421 1 45527 105 45651 11 45777 106 45901 11 46027 106 46151 12 46277 106 46402 11 46527 106 46652 11 46778 106 46900 13 47029 105 47149 13 47280 106 47398 14 47531 107 47644 17 47782 107 47892 19 48032 128 48282 127 48533 126 48787 124 49039 123 49290 123 49540 124 49790 125 50041 124 50291 124 50542 123 50794 121 51045 118 51295 117 51546 115 51799 111 52052 106 52306 102 52560 97 52824 75 52902 5 53076 3 53080 70 53152 5 53328 1 53333 1 53335 2 53338 62 53403 4 53590 60 53653 4 53843 2 53846 53 53904 3 54103 46 54155 2 54354 45 54405 2 54606 5 54612 6 54620 29 54886 6 55139 2
test_mask_747,6400 1 6650 2 6876 2 6879 2 6899 3 7109 1 7126 7 7148 4 7358 2 7376 8 7397 3 7607 3 7626 12 7648 2 7855 13 7869 22 7893 12 8105 50 8355 49 8606 47 8856 47 9106 46 9357 33 9392 10 9607 32 9642 9 9846 10 9861 28 9892 8 10098 8 10111 29 10141 8 10347 8 10362 34 10597 7 10612 33 10848 5 10863 30 11098 5 11114 29 11349 2 11365 27 11617 25 11869 22
test_mask_748,16095 16 16112 5 16339 34 16587 39 16836 43 17084 47 17331 51 17579 52 17828 52 18074 54 18322 55 18571 55 18820 53 19069 49 19318 45 19566 43 19815 43 20064 41 20313 39 20563 36 20812 33 21060 25 21309 25 21557 23 21807 22 22056 22 22306 19 22556 16 22805 16 23054 16 23304 15 23553 14 23803 14 24053 13 24303 13 24553 12 24803 12 25053 11 25303 10 25552 10 25801 10 26051 10 26301 10 26550 10 26800 10 27050 9 27298 11 27548 11 27798 11 28047 12 28297 12 28546 12 28796 12 29045 13 29294 14 29544 14 29794 13 30044 13 30294 13 30544 12 30794 12 31044 12 31294 12 31544 12 31794 12 32044 12 32294 12 32545 11 32795 11 33045 11 33295 11 33545 11 33795 11 34045 11 34295 12 34545 12 34795 12 35045 13 35296 12 35547 12 35797 12 36047 12 36298 12 36548 12 36798 12 37048 13 37298 14 37548 15 37798 15 38049 14 38299 15 38550 14 38801 13 39051 15 39302 15 39553 15 39804 15 40055 15 40305 16 40556 15 40806 16 41057 17 41307 18 41558 19 41808 20 42059 32 42309 38 42560 40 42811 41 43063 45 43314 46 43564 52 43815 58 44068 58 44320 59 44571 60 44822 61 45073 60 45324 57 45575 54 45827 50 46081 45 46337 39 46589 35 46844 29 47095 28 47346 26 47599 23 47852 19 48104 14 48355 13 48607 9 48858 5 49108 3 49359 3 49609 3 49860 1
test_mask_749,14558 5 14799 15 15047 17 15296 22 15544 27 15592 3 15792 37 15835 2 15839 6 16040 39 16084 3 16089 6 16290 39 16332 5 16339 6 16535 52 16588 7 16781 56 16838 7 17031 64 17280 65 17529 68 17778 73 18027 75 18276 76 18524 78 18651 6 18773 79 18899 8 19022 80 19147 17 19271 81 19396 18 19521 81 19615 23 19642 23 19770 83 19865 20 19893 20 20020 82 20116 7 20144 17 20270 82 20399 6 20519 83 20768 81 21018 78 21267 74 21516 70 21765 70 22015 69 22264 70 22514 68 22763 69 23013 67 23262 67 23512 61 23762 59 24011 59 24261 58 24510 57 24760 56 25009 56 25259 55 25509 54 25758 55 26007 56 26256 56 26505 57 26754 57 27004 56 27254 56 27505 54 27757 52 28009 50 28260 49 28511 48 28761 48 29012 47 29263 47 29513 47 29763 47 30013 47 30263 47 30514 46 30764 46 31014 46 31265 45 31514 46 31764 46 32014 46 32264 46 32513 47 32763 46 33013 46 33264 45 33514 45 33764 45 34014 45 34264 45 34514 45 34765 44 35014 45 35263 46 35513 46 35762 47 36012 47 36262 47 36512 46 36761 47 37011 46 37260 49 37510 52 37564 1 37760 60 38010 63 38260 66 38509 73 38759 77 39007 85 39255 88 39503 91 39752 93 40002 93 40252 94 40501 96 40751 98 41001 101 41251 101 41501 101 41752 100 42002 101 42252 101 42502 101 42752 101 43001 102 43251 104 43501 105 43751 107 44001 109 44251 109 44501 110 44751 111 45001 113 45251 114 45501 115 45751 116 46002 115 46252 116 46502 116 46753 116 47002 120 47142 1 47252 121 47384 11 47448 6 47502 123 47631 1 47633 14 47696 8 47752 150 47940 14 48002 153 48190 14 48252 101 48359 47 48446 8 48502 101 48610 49 48697 7 48752 100 48860 49 48950 4 49002 101 49110 50 49201 3 49252 158 49451 3 49502 157 49702 2 49753 156 49952 2 50003 156 50173 1 50187 1 50203 1 50253 138 50392 17 50423 4 50437 1 50503 137 50645 14 50673 5 50687 1 50753 135 50896 13 51003 133 51145 16 51253 132 51395 17 51420 3 51504 130 51645 18 51670 3 51754 129 51894 19 51920 3 52005 127 52144 19 52255 126 52394 19 52507 122 52643 19 52757 122 52893 20 53006 124 53142 21 53255 126 53392 21 53504 129 53642 21 53754 133 53891 21 54004 158 54254 158 54453 1 54505 153 54756 151 55005 152 55255 152 55505 152 55754 145 55903 4 56004 144 56154 3 56254 141 56406 1 56504 139 56754 140 57003 142 57156 1 57253 143 57405 2 57503 144 57655 2 57753 145 57904 3 58003 12 58018 130 58154 3 58253 10 58271 128 58404 3 58503 10 58523 122 58656 1 58754 7 58773 120 59007 2 59023 120 59273 119 59523 119 59773 119 60023 119 60274 110 60385 7 60523 111 60635 7 60773 111 60886 6 61022 112 61137 5 61271 3 61276 108 61387 4 61520 5 61526 92 61619 15 61638 3 61770 5 61776 92 61869 15 61889 2 62020 5 62028 4 62034 77 62112 6 62120 14 62140 1 62269 6 62278 4 62289 72 62370 14
test_mask_750,17576 13 17590 1 17592 2 17819 25 18064 30 18311 33 18556 38 18805 34 19054 32 19302 32 19548 32 19797 32 20046 32 20295 32 20543 33 20791 34 21040 34 21289 34 21538 34 21787 35 22037 34 22286 35 22535 36 22785 35 23034 35 23283 36 23532 36 23782 36 24032 35 24281 36 24531 36 24781 36 25030 37 25279 38 25528 39 25778 39 26028 39 26278 39 26527 40 26777 40 27026 41 27276 41 27525 42 27775 42 28025 42 28275 43 28524 44 28774 44 29024 44 29274 44 29524 44 29774 44 30023 45 30273 45 30523 45 30773 45 31022 46 31273 45 31523 45 31774 44 32024 44 32274 44 32524 44 32774 44 33024 44 33274 43 33524 43 33774 43 34024 43 34275 42 34524 43 34775 42 35025 41 35276 40 35526 40 35776 40 36026 40 36277 39 36527 39 36777 39 37028 38 37278 39 37528 40 37779 39 38029 40 38279 40 38529 41 38779 41 39030 41 39281 41 39531 43 39781 45 40031 46 40281 47 40531 48 40781 48 41032 49 41283 51 41533 53 41784 53 42035 52 42285 53 42536 53 42786 55 43036 57 43286 58 43537 57 43787 57 44037 57 44287 58 44537 58 44788 57 45040 55 45290 55 45540 55 45791 56 45870 5 46043 56 46113 2 46121 5 46294 57 46546 56 46798 54 47049 52 47300 49 47551 46 47802 43 48054 41 48306 39 48558 36 48816 21 49073 14 49324 12 49576 9 49827 6
test_mask_751,15031 1 15280 2 15530 2 15561 3 15781 1 15809 20 15836 10 16030 2 16058 40 16280 2 16308 42 16530 2 16557 45 16780 2 16806 47 17030 2 17047 1 17055 48 17280 2 17296 2 17303 51 17530 2 17544 62 17781 1 17788 1 17792 65 18039 1 18041 66 18288 70 18538 71 18788 72 19038 72 19287 73 19524 4 19535 75 19773 3 19784 67 20024 4 20033 67 20274 1 20283 65 20524 2 20532 65 20774 2 20782 63 21025 1 21032 62 21275 1 21282 45 21338 1 21524 47 21773 47 22022 45 22272 42 22521 41 22770 39 23019 37 23268 38 23518 37 23768 37 24018 37 24268 37 24518 37 24768 37 25018 37 25269 37 25519 37 25769 37 26020 36 26270 36 26520 36 26771 35 27021 35 27271 36 27521 37 27772 36 28022 37 28272 37 28523 36 28773 36 29023 37 29274 36 29524 37 29774 37 30024 38 30274 38 30524 39 30774 39 31024 40 31274 40 31525 39 31775 39 32025 39 32275 39 32526 38 32776 38 33026 38 33276 37 33526 37 33776 37 34026 36 34276 36 34526 36 34777 34 35027 33 35278 32 35529 30 35779 30 36029 30 36280 29 36530 29 36780 28 37032 26 37282 25 37532 25 37782 25 38033 23 38283 23 38534 22 38784 22 39038 18 39288 18 39539 18 39789 20 40040 20 40290 22 40540 23 40790 24 41042 27 41293 28 41543 30 41794 33 42045 49 42095 1 42297 53 42547 56 42798 60 43055 53 43306 47 43559 28 43588 13 43811 25 43841 4 44063 22 44314 19 44569 12 44823 7 45075 4 45327 2 45578 1
test_mask_752,16570 1 16575 4 16815 14 16836 1 17061 18 17081 6 17296 2 17308 29 17544 4 17549 46 17793 59 18039 1 18042 61 18287 3 18291 7 18299 54 18537 3 18541 7 18549 54 18785 13 18799 56 19035 13 19049 57 19281 1 19283 15 19300 55 19529 74 19779 74 20029 73 20279 71 20529 68 20779 66 21029 65 21279 58 21525 61 21775 60 22025 59 22272 61 22520 62 22766 65 23015 65 23265 64 23514 65 23764 64 24014 63 24264 62 24514 61 24763 61 25013 60 25263 59 25514 57 25764 57 26015 56 26265 55 26516 53 26766 53 27017 51 27267 51 27508 1 27517 50 27767 50 28016 51 28261 1 28263 54 28509 58 28759 57 29009 57 29260 56 29508 1 29510 56 29758 58 30007 59 30256 60 30506 9 30516 50 30756 8 30766 50 31006 8 31016 50 31256 61 31506 61 31756 61 32006 61 32257 60 32507 61 32757 61 33008 60 33258 61 33507 62 33757 62 34007 62 34256 64 34506 64 34756 64 35007 64 35257 64 35508 64 35758 65 36009 68 36259 70 36509 70 36759 70 37009 71 37260 71 37510 72 37760 73 38010 73 38261 73 38511 73 38761 74 39012 74 39263 74 39513 74 39763 81 40013 82 40263 82 40513 83 40763 83 41015 83 41266 83 41516 83 41767 83 42017 84 42267 85 42517 85 42767 85 43020 83 43271 82 43522 81 43774 80 44025 83 44276 77 44354 6 44528 75 44605 6 44779 74 44854 9 45030 93 45281 98 45389 2 45532 99 45637 4 45782 100 45886 5 46034 99 46136 5 46287 96 46387 4 46539 94 46638 3 46791 78 46870 6 47049 53 47105 6 47112 2 47124 2 47303 48 47356 5 47375 1 47558 29 47589 6 47607 4 47812 5 47822 14 47842 3 47858 2 48073 11 48109 1 48325 8 48577 2
test_mask_753,16827 2 17071 24 17317 32 17564 39 17813 44 18060 49 18307 52 18556 52 18805 50 19054 48 19303 32 19342 7 19551 28 19800 28 20049 27 20298 27 20548 25 20797 24 21046 24 21295 24 21543 24 21793 23 22043 22 22292 21 22542 19 22792 17 23042 14 23291 14 23540 14 23790 14 24040 13 24290 13 24540 12 24790 12 25039 12 25288 13 25537 13 25787 13 26037 13 26287 13 26538 12 26789 10 27039 10 27290 9 27537 1 27540 10 27791 9 28041 10 28291 10 28541 11 28791 11 29041 12 29292 11 29541 12 29791 11 30041 11 30290 12 30540 11 30790 11 31040 10 31290 10 31537 13 31787 12 32037 12 32287 12 32536 13 32786 13 33037 11 33287 12 33538 11 33788 11 34039 10 34290 9 34540 9 34790 9 35040 10 35290 11 35540 12 35790 13 36040 14 36290 15 36540 15 36790 16 37041 16 37291 18 37541 19 37791 21 38042 21 38292 21 38543 21 38793 22 39045 23 39296 23 39547 24 39797 25 40048 27 40298 29 40549 30 40800 30 41053 31 41304 33 41555 42 41806 42 42056 43 42307 42 42559 41 42811 38 43073 22 43326 19 43578 1
test_mask_754,3640 1 7889 2 8109 1 8139 3 8359 1 8389 3 8609 1 8639 3 8859 1 8889 2 9109 1 9139 3 9359 1 9389 3 9609 1 9639 2 9859 1 9890 1 10108 2 10139 2 10350 2 10357 3 10382 1 10388 3 10597 6 10605 5 10631 3 10636 6 10845 8 10854 6 10879 5 10885 7 11090 1 11094 17 11115 3 11128 14 11146 3 11336 25 11365 3 11378 14 11396 3 11586 25 11614 4 11628 14 11646 3 11831 73 12080 67 12149 4 12329 62 12578 62 12827 60 13076 59 13325 59 13572 62 13820 64 14070 64 14319 65 14569 65 14818 66 15068 66 15317 67 15565 69 15814 72 16064 74 16313 76 16563 77 16811 80 17060 82 17308 84 17557 86 17806 86 18056 86 18306 85 18556 75 18806 71 19055 71 19305 68 19554 65 19803 65 20053 63 20302 63 20552 61 20801 60 21051 47 21102 8 21300 40 21548 39 21797 39 22046 39 22296 39 22545 39 22794 40 23043 40 23293 39 23543 38 23792 38 24042 37 24292 37 24541 37 24791 35 25041 33 25291 30 25541 29 25790 29 26040 28 26290 28 26540 27 26790 27 27040 27 27290 26 27540 27 27791 26 28041 26 28291 26 28542 25 28792 26 29043 25 29293 25 29542 26 29792 25 30042 25 30293 24 30543 23 30792 24 31043 23 31294 22 31545 21 31795 21 32045 21 32295 21 32545 21 32795 21 33046 20 33212 1 33298 18 33462 1 33548 18 33798 19 34049 18 34299 18 34550 17 34801 16 35054 14 35305 14 35556 14 35806 15 36057 14 36307 15 36558 16 36810 16 37062 16 37313 16 37564 16 37814 17 38064 19 38314 21 38565 22 38815 23 39070 22 39321 23 39573 24 39825 23 40077 8 40087 12 40339 10 40594 4
